26057125,41.3873948,2.1685475,11466476297,41.3882767,2.1672895,143.98659937632448,Rambla de Catalunya
26057131,41.3888075,2.1723496,30254228,41.3884717,2.1727801,51.809429753321794,Plaça d'Urquinaona
26057131,41.3888075,2.1723496,1362899977,41.3880216,2.1702504,195.72102256068627,Ronda de Sant Pere
26057304,41.3865457,2.1663094,3218700096,41.3859404,2.1646966,150.49199638513505,Ronda de la Universitat
26057304,41.3865457,2.1663094,8201874133,41.3858984,2.1672091,104.01341100050632,Carrer de Balmes
26057312,41.389593,2.16837,1311770050,41.3897414,2.1678987,43.40791522284573,Passeig de Gràcia
26057312,41.389593,2.16837,3229689808,41.389637,2.1685474,15.586844543245022,Gran Via de les Corts Catalanes
26057342,41.3899292,2.1753258,26057345,41.3892243,2.1762337,109.00799285570633,Carrer del Bruc
26057342,41.3899292,2.1753258,26057131,41.3888075,2.1723496,277.92184501313466,Ronda de Sant Pere
26057345,41.3892243,2.1762337,533662625,41.3900937,2.1773975,137.02474409702015,Carrer de Trafalgar
26057346,41.3889575,2.1758863,26057345,41.3892243,2.1762337,41.474051102637006,Carrer de Trafalgar
26057347,41.3889558,2.1737424,26057346,41.3889575,2.1758863,178.85045984454337,Carrer de Trafalgar
26057388,41.3838266,2.1608564,26057389,41.3846778,2.1619691,132.5823867088689,Gran Via de les Corts Catalanes
26057388,41.3838266,2.1608564,30238009,41.3847856,2.1595845,150.43737922894957,Carrer de Casanova
26057389,41.3846778,2.1619691,559026424,41.3845514,2.1621251,19.15786796529751,Carrer de Muntaner
26057389,41.3846778,2.1619691,3314271774,41.3855399,2.1631006,134.5409305704046,Gran Via de les Corts Catalanes
26198831,41.3804334,2.1563247,30685338,41.3821292,2.1585938,267.2087696265521,Gran Via de les Corts Catalanes
26198831,41.3804334,2.1563247,30246772,41.3803109,2.1564803,18.81746872340497,Carrer de Viladomat
26198833,41.3795841,2.1551756,26198831,41.3804334,2.1563247,134.58305054626905,Gran Via de les Corts Catalanes
26198833,41.3795841,2.1551756,30246781,41.3805318,2.1539255,148.27297522212308,Carrer de Calàbria
26198844,41.3778687,2.1529122,2510589068,41.3787307,2.1540544,135.1717840683237,Gran Via de les Corts Catalanes
26198844,41.3778687,2.1529122,30243042,41.3788174,2.1516527,148.90489079919436,Carrer d'Entença
26915907,41.4941735,2.1624252,1119715430,41.4943197,2.1625593,22.55321233709398,nan
26915907,41.4941735,2.1624252,367999177,41.4938077,2.162701,46.806057876568616,Carrer del Riu
26915963,41.4972118,2.1535967,3526131300,41.4958741,2.1555709,221.730635448521,Carrer de Maragall
26915966,41.4914354,2.1599041,26915967,41.4921528,2.1566533,282.8588658988772,Avinguda del Riu Ripoll
26915966,41.4914354,2.1599041,438492989,41.4939848,2.1597409,284.20203522718504,Carrer del Molí
26915966,41.4914354,2.1599041,374599495,41.4913043,2.1606247,61.76466257573982,Avinguda del Riu Ripoll
26915967,41.4921528,2.1566533,26915966,41.4914354,2.1599041,282.8588658988772,Avinguda del Riu Ripoll
26915967,41.4921528,2.1566533,367999151,41.4927798,2.1572471,85.487832039344,Carrer del Llobregat
26915967,41.4921528,2.1566533,367998242,41.4925281,2.1556624,92.5166719642457,Avinguda del Riu Ripoll
30227025,41.3782059,2.1733456,10266016765,41.3769649,2.1720881,173.70867393918715,Carrer Nou de la Rambla
30227027,41.3775175,2.1745094,30227025,41.3782059,2.1733456,123.68203690505004,Carrer de Guàrdia
30227035,41.3805733,2.1708255,30227037,41.3791144,2.1721135,194.61946816836326,Carrer de la Junta del Comerç
30227035,41.3805733,2.1708255,30227468,41.3802441,2.1696928,101.38477366975958,Carrer de l'Hospital
30227068,41.3773903,2.1711983,30227070,41.3801128,2.1740277,383.9166157156156,Carrer del Marquès de Barberà
30227068,41.3773903,2.1711983,3743057429,41.3770155,2.1719556,75.69387636509852,Carrer de Sant Oleguer
30227068,41.3773903,2.1711983,5306386384,41.3777363,2.1704856,70.8270296343575,Carrer de Sant Oleguer
30227084,41.3794242,2.1746078,30227025,41.3782059,2.1733456,171.60314014655046,Carrer Nou de la Rambla
30227135,41.3812656,2.1638885,30227137,41.3803796,2.1640259,99.183574389986,Carrer Nou de Dulce
30227137,41.3803796,2.1640259,30227231,41.3804058,2.1645765,46.030948540826174,Carrer de la Riera Alta
30227193,41.383326,2.1649366,112409083,41.3841231,2.1640871,113.49717221596615,Carrer de Joaquín Costa
30227193,41.383326,2.1649366,26198823,41.3824884,2.1638257,131.43308919710387,Carrer de Valldonzella
30227231,41.3804058,2.1645765,30227232,41.3804556,2.1655022,77.43290255420752,Carrer de la Riera Alta
30227232,41.3804556,2.1655022,30227233,41.3805014,2.1661378,53.27456453169087,Carrer de la Riera Alta
30227233,41.3805014,2.1661378,775644929,41.3805524,2.1671446,84.21074433862476,Carrer de la Riera Alta
30227233,41.3805014,2.1661378,2879016203,41.3812212,2.1670525,110.6004818139877,Carrer del Peu de la Creu
30227390,41.3821042,2.1683799,112398908,41.3844847,2.1662492,321.97188352798577,Carrer dels Àngels
30227391,41.3824395,2.168972,30227402,41.3831498,2.1682528,99.19694025651063,Carrer del Doctor Dou
30227391,41.3824395,2.168972,3587720087,41.381876,2.1695317,78.14542967405669,Carrer del Doctor Dou
30227391,41.3824395,2.168972,30227390,41.3821042,2.1683799,61.89065403829514,Carrer del Pintor Fortuny
30227397,41.3836786,2.1711192,30227391,41.3824395,2.168972,227.25159034471312,Carrer del Pintor Fortuny
30227468,41.3802441,2.1696928,30884331,41.381335,2.1685765,152.93437104762626,Carrer de les Egipcíaques
30227468,41.3802441,2.1696928,30227465,41.3798543,2.1684106,115.44228019051629,Carrer de l'Hospital
30227478,41.3812409,2.1730536,30227035,41.3805733,2.1708255,200.98571548357256,Carrer de l'Hospital
30227495,41.3839657,2.1787338,30254231,41.3829961,2.1800005,150.99292432204732,Via Laietana
30236715,41.3732646,2.1627417,30236773,41.3730769,2.1633623,55.8440071934631,Carrer d'Elkano
30236715,41.3732646,2.1627417,7040359546,41.3741622,2.1630868,103.8875005724548,Carrer de Blasco de Garay
30236716,41.3729058,2.1625876,30236715,41.3732646,2.1627417,41.9211220057933,Carrer de Blasco de Garay
30236718,41.3725151,2.1624364,30236716,41.3729058,2.1625876,45.2394368389542,Carrer de Blasco de Garay
30236720,41.3731607,2.1614811,30236716,41.3729058,2.1625876,96.5853407840778,Carrer de Murillo
30236720,41.3731607,2.1614811,30236761,41.3725819,2.16125,67.18659114359815,Carrer de la Creu dels Molers
30236748,41.3722005,2.1630471,1514106958,41.3716067,2.1628335,68.39105915656437,Carrer de Margarit
30236748,41.3722005,2.1630471,431400370,41.3723029,2.1626064,38.49651144418506,Carrer de Magalhaes
30236749,41.3720641,2.1637054,30236748,41.3722005,2.1630471,56.98999199038073,Carrer de Magalhaes
30236749,41.3720641,2.1637054,30236779,41.3728784,2.1640046,93.92758820710311,Carrer de Tapioles
30236750,41.3719232,2.1643854,30236749,41.3720641,2.1637054,58.865635209966946,Carrer de Magalhaes
30236750,41.3719232,2.1643854,10967809658,41.3712687,2.1634902,138.232034628822,Carrer del Poeta Cabanyes
30236751,41.3717782,2.165075,30236750,41.3719232,2.1643854,59.76467531418101,Carrer de Magalhaes
30236751,41.3717782,2.165075,30248264,41.3724644,2.1653053,78.70139005367618,Carrer de Salvà
